"","plot.UID","genotype.id","year_site.harvest_year","date","index_name","mean_value","median_value","plot_size_px","plot_size_ratio"
"96","RGB0096",343,2018,"2018-03-22T00:00:00","MVARI",0.158615440433423,0.159574468085106,267687,0.802659670164918
"97","RGB0097",33,2018,"2018-03-22T00:00:00","MVARI",0.175542478111978,0.173553719008264,267687,0.802659670164918
"98","RGB0098",237,2018,"2018-03-22T00:00:00","MVARI",0.172534546875305,0.172413793103448,267687,0.802659670164918
"99","RGB0099",148,2018,"2018-03-22T00:00:00","MVARI",0.163300062875634,0.163265306122449,267687,0.802659670164918
"100","RGB0100",214,2018,"2018-03-22T00:00:00","MVARI",0.165576625123754,0.166666666666667,267687,0.802659670164918
"101","RGB0101",372,2018,"2018-03-22T00:00:00","MVARI",0.16903889751669,0.168421052631579,267687,0.802659670164918
"102","RGB0102",288,2018,"2018-03-22T00:00:00","MVARI",0.169739105311745,0.169642857142857,267687,0.802659670164918
"103","RGB0103",2,2018,"2018-03-22T00:00:00","MVARI",0.163842938395337,0.164948453608247,267687,0.802659670164918
"104","RGB0104",29,2018,"2018-03-22T00:00:00","MVARI",0.168892507994222,0.168674698795181,267687,0.802659670164918
"105","RGB0105",370,2018,"2018-03-22T00:00:00","MVARI",0.1659455196113,0.166666666666667,267687,0.802659670164918
"106","RGB0106",113,2018,"2018-03-22T00:00:00","MVARI",0.170497448946999,0.170731707317073,267687,0.802659670164918
"107","RGB0107",70,2018,"2018-03-22T00:00:00","MVARI",0.167596078167843,0.168539325842697,267687,0.802659670164918
"108","RGB0108",462,2018,"2018-03-22T00:00:00","MVARI",0.166432603066345,0.166666666666667,267687,0.802659670164918
"109","RGB0109",478,2018,"2018-03-22T00:00:00","MVARI",0.173308402560418,0.174311926605505,267687,0.802659670164918
"110","RGB0110",466,2018,"2018-03-22T00:00:00","MVARI",0.170640716087531,0.170731707317073,267687,0.802659670164918
"111","RGB0111",67,2018,"2018-03-22T00:00:00","MVARI",-Inf,0.170454545454545,267687,0.802659670164918
"112","RGB0112",102,2018,"2018-03-22T00:00:00","MVARI",0.168991243754593,0.169934640522876,267687,0.802659670164918
