"","plot.UID","genotype.id","year_site.harvest_year","date","index_name","mean_value","median_value","plot_size_px","plot_size_ratio"
"151","RGB0151",424,2018,"2018-03-22T00:00:00","NDI",111.594005797241,111.094339622641,267687,0.802659670164918
"152","RGB0152",94,2018,"2018-03-22T00:00:00","NDI",111.405299335293,110.866141732283,267687,0.802659670164918
"153","RGB0153",96,2018,"2018-03-22T00:00:00","NDI",112.680076341601,111.904191616766,267687,0.802659670164918
"154","RGB0154",450,2018,"2018-03-22T00:00:00","NDI",113.566120805252,112.64,267687,0.802659670164918
"155","RGB0155",386,2018,"2018-03-22T00:00:00","NDI",113.766898188472,112.983240223464,267687,0.802659670164918
"156","RGB0156",63,2018,"2018-03-22T00:00:00","NDI",113.957412239845,113.230769230769,267687,0.802659670164918
"157","RGB0157",130,2018,"2018-03-22T00:00:00","NDI",112.267749371797,111.677852348993,267687,0.802659670164918
"158","RGB0158",380,2018,"2018-03-22T00:00:00","NDI",111.926614833067,111.435294117647,267687,0.802659670164918
"159","RGB0159",270,2018,"2018-03-22T00:00:00","NDI",114.344202565526,113.417721518987,267687,0.802659670164918
"160","RGB0160",274,2018,"2018-03-22T00:00:00","NDI",113.482507279974,112.704402515723,267687,0.802659670164918
"161","RGB0161",468,2018,"2018-03-22T00:00:00","NDI",112.400373465528,111.865546218487,267687,0.802659670164918
"162","RGB0162",368,2018,"2018-03-22T00:00:00","NDI",116.009628604484,115.2,267687,0.802659670164918
"163","RGB0163",141,2018,"2018-03-22T00:00:00","NDI",116.01843924216,115.2,267687,0.802659670164918
"164","RGB0164",320,2018,"2018-03-22T00:00:00","NDI",112.945205934423,112.345323741007,267687,0.802659670164918
"165","RGB0165",300,2018,"2018-03-22T00:00:00","NDI",112.597053147693,111.79746835443,267687,0.802659670164918
"166","RGB0166",445,2018,"2018-03-22T00:00:00","NDI",111.619273921506,111.14590747331,267687,0.802659670164918
"167","RGB0167",215,2018,"2018-03-22T00:00:00","NDI",112.665825404913,112.094674556213,267687,0.802659670164918
"168","RGB0168",42,2018,"2018-03-22T00:00:00","NDI",111.418138777129,110.933333333333,267687,0.802659670164918
"169","RGB0169",446,2018,"2018-03-22T00:00:00","NDI",111.832258486886,111.304347826087,267687,0.802659670164918
"170","RGB0170",104,2018,"2018-03-22T00:00:00","NDI",112.239523419037,111.483870967742,267687,0.802659670164918
"171","RGB0171",272,2018,"2018-03-22T00:00:00","NDI",112.584853625502,111.904191616766,267687,0.802659670164918
"172","RGB0172",172,2018,"2018-03-22T00:00:00","NDI",112.908253029935,112.280701754386,267687,0.802659670164918
"173","RGB0173",149,2018,"2018-03-22T00:00:00","NDI",112.074118062288,111.542857142857,267687,0.802659670164918
"174","RGB0174",22,2018,"2018-03-22T00:00:00","NDI",112.612695100756,111.894039735099,267687,0.802659670164918
"175","RGB0175",171,2018,"2018-03-22T00:00:00","NDI",112.562542272104,112.104575163399,267687,0.802659670164918
"176","RGB0176",180,2018,"2018-03-22T00:00:00","NDI",111.996591021987,111.367231638418,267687,0.802659670164918
"177","RGB0177",424,2018,"2018-03-22T00:00:00","NDI",111.49575930194,110.933333333333,267687,0.802659670164918
"178","RGB0178",1,2018,"2018-03-22T00:00:00","NDI",113.341762006033,112.345323741007,267687,0.802659670164918
"179","RGB0179",224,2018,"2018-03-22T00:00:00","NDI",111.449642307704,110.933333333333,267687,0.802659670164918
"180","RGB0180",179,2018,"2018-03-22T00:00:00","NDI",110.983450094097,110.617283950617,267687,0.802659670164918
"181","RGB0181",326,2018,"2018-03-22T00:00:00","NDI",111.804209058109,111.304347826087,267687,0.802659670164918
"182","RGB0182",356,2018,"2018-03-22T00:00:00","NDI",113.817448298566,113.066666666667,267687,0.802659670164918
"183","RGB0183",184,2018,"2018-03-22T00:00:00","NDI",113.096697474108,112.390243902439,267687,0.802659670164918
"184","RGB0184",188,2018,"2018-03-22T00:00:00","NDI",113.063718996552,112.345323741007,267687,0.802659670164918
