"","plot.UID","genotype.id","year_site.harvest_year","date","index_name","mean_value","median_value","plot_size_px","plot_size_ratio"
"218","RGB0218",64,2018,"2018-03-22T00:00:00","TGI",1.84498652936637,1.57004830917874,267687,0.802659670164918
"219","RGB0219",354,2018,"2018-03-22T00:00:00","TGI",1.84041066533132,1.52173913043478,267687,0.802659670164918
"220","RGB0220",357,2018,"2018-03-22T00:00:00","TGI",1.75322193625029,1.48717948717949,267687,0.802659670164918
"221","RGB0221",345,2018,"2018-03-22T00:00:00","TGI",1.70564624795857,1.43564356435644,267687,0.802659670164918
"222","RGB0222",55,2018,"2018-03-22T00:00:00","TGI",1.93863860466481,1.64102564102564,267687,0.802659670164918
"223","RGB0223",277,2018,"2018-03-22T00:00:00","TGI",1.98421464145896,1.6304347826087,267687,0.802659670164918
"224","RGB0224",85,2018,"2018-03-22T00:00:00","TGI",1.04002127544726,0.892018779342724,267687,0.802659670164918
"225","RGB0225",135,2018,"2018-03-22T00:00:00","TGI",2.35254730531512,1.97860962566845,267687,0.802659670164918
"226","RGB0226",18,2018,"2018-03-22T00:00:00","TGI",1.31790423622907,1.1340206185567,267687,0.802659670164918
"227","RGB0227",92,2018,"2018-03-22T00:00:00","TGI",1.7857432057379,1.49038461538461,267687,0.802659670164918
"228","RGB0228",108,2018,"2018-03-22T00:00:00","TGI",1.28670421417314,1.0880829015544,267687,0.802659670164918
"229","RGB0229",62,2018,"2018-03-22T00:00:00","TGI",1.6895913682772,1.41566265060241,267687,0.802659670164918
"230","RGB0230",473,2018,"2018-03-22T00:00:00","TGI",1.62322513558209,1.37697516930023,267687,0.802659670164918
"231","RGB0231",201,2018,"2018-03-22T00:00:00","TGI",1.26131735651706,1.11872146118722,267687,0.802659670164918
"232","RGB0232",424,2018,"2018-03-22T00:00:00","TGI",1.84752212422333,1.52985074626866,267687,0.802659670164918
"233","RGB0233",79,2018,"2018-03-22T00:00:00","TGI",2.53123690570865,2.09302325581396,267687,0.802659670164918
"234","RGB0234",125,2018,"2018-03-22T00:00:00","TGI",2.50912321486091,2.12643678160919,267687,0.802659670164918
